Serial_Num,Season,Num,Basin,Sub_basin,Name,ISO_time,Nature,Latitude,Longitude,Wind(WMO),Pres(WMO),Center,Wind(WMO) Percentile,Pres(WMO) Percentile,Track_type
2016039S14061,2016,05, SI, MM,DAYA,2016-02-12 00:00:00, TS,-29.20,  56.00, 35.0,  990.0,reunion,  43.016,  61.314,main
2016039S14061,2016,05, SI, MM,DAYA,2016-02-12 06:00:00, ET,-30.50,  56.90, 35.0,  990.0,reunion,  43.016,  61.314,main
2016039S14061,2016,05, SI, MM,DAYA,2016-02-12 12:00:00, ET,-32.30,  58.20, 35.0,  989.0,reunion,  43.016,  64.037,main
2016039S14061,2016,05, SI, MM,DAYA,2016-02-12 18:00:00, ET,-34.60,  59.30, 35.0,  988.0,reunion,  43.016,  64.291,main
2016039S14061,2016,05, SI, MM,DAYA,2016-02-13 00:00:00, ET,-37.40,  60.80, 37.0,  985.0,reunion,  56.026,  68.180,main
2016039S14061,2016,05, SI, MM,DAYA,2016-02-13 06:00:00, ET,-40.10,  63.20, 38.0,  983.0,reunion,  57.422,  74.236,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-09 00:00:00, NR,-11.70,  94.00, 20.0, 1005.0,bom,   1.772,   2.686,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-09 06:00:00, NR,-11.90,  94.00, 20.0, 1005.0,bom,   1.772,   2.686,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-09 12:00:00, NR,-13.21,  93.41, 20.0, 1011.0,bom,   1.772,   0.043,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-10 00:00:00, NR,-11.60,  93.90, 15.0, 1012.0,bom,   0.169,   0.018,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-10 06:00:00, NR,-11.70,  94.66, 15.0, 1005.0,bom,   0.169,   2.686,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-10 12:00:00, NR,-11.20,  93.50, 20.0, 1009.0,bom,   1.772,   0.172,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-10 18:00:00, NR,-10.40,  94.20, 20.0, 1003.0,bom,   1.772,   7.732,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-11 00:00:00, NR,-10.50,  94.80, 20.0, 1003.0,bom,   1.772,   7.732,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-11 06:00:00, NR,-10.00,  95.70, 25.0, 1003.0,bom,   8.811,   7.732,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-12 00:00:00, NR,-10.30,  97.90, 25.0, 1005.0,bom,   8.811,   2.686,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-12 06:00:00, NR,-10.70,  97.20, 25.0,  999.0,bom,   8.811,  23.042,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-12 12:00:00, NR,-11.10,  96.80, 30.0,  999.0,bom,  25.808,  23.042,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-12 18:00:00, NR,-11.50,  96.30, 30.0,  998.0,bom,  25.808,  25.937,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-13 00:00:00, NR,-12.00,  95.80, 30.0,  998.0,bom,  25.808,  25.937,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-13 06:00:00, NR,-12.20,  94.80, 30.0,  997.0,bom,  25.808,  31.234,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-13 12:00:00, NR,-12.60,  94.20, 35.0,  994.0,bom,  38.771,  43.442,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-13 18:00:00, NR,-13.10,  93.20, 45.0,  992.0,bom,  55.849,  48.176,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-14 00:00:00, NR,-13.82,  92.00, 50.0,  991.0,bom,  60.653,  51.321,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-14 06:00:00, NR,-14.47,  91.20, 50.0,  990.0,bom,  60.653,  52.321,main
2016040S12094,2016,06, SI, WA,URIAH,2016-02-14 12:00:00, NR,-15.10,  90.30, 50.0,  982.0,bom,  60.653,  69.502,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-14 18:00:00, TS,-15.40,  89.50, 45.0,  988.0,reunion,  67.127,  64.291,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-15 00:00:00, TS,-15.70,  88.90, 45.0,  987.0,reunion,  67.127,  66.283,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-15 06:00:00, TS,-16.00,  88.30, 45.0,  987.0,reunion,  67.127,  66.283,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-15 12:00:00, TS,-16.60,  87.80, 45.0,  987.0,reunion,  67.127,  66.283,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-15 18:00:00, TS,-17.00,  87.40, 45.0,  987.0,reunion,  67.127,  66.283,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-16 00:00:00, TS,-17.50,  86.60, 50.0,  983.0,reunion,  71.991,  74.236,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-16 06:00:00, TS,-17.80,  85.40, 55.0,  980.0,reunion,  78.464,  75.514,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-16 12:00:00, TS,-18.00,  84.10, 60.0,  976.0,reunion,  81.606,  78.681,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-16 18:00:00, TS,-17.90,  82.70, 60.0,  975.0,reunion,  81.606,  81.308,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-17 00:00:00, TS,-17.80,  81.70, 70.0,  967.0,reunion,  87.624,  86.277,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-17 06:00:00, TS,-18.10,  80.90, 85.0,  955.0,reunion,  94.315,  90.523,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-17 12:00:00, TS,-18.60,  80.10,105.0,  933.0,reunion,  98.782,  97.381,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-17 18:00:00, TS,-19.30,  79.60,110.0,  925.0,reunion,  99.172,  98.611,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-18 00:00:00, TS,-20.00,  79.10, 95.0,  938.0,reunion,  97.223,  96.643,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-18 06:00:00, TS,-20.90,  78.60, 85.0,  950.0,reunion,  94.315,  93.547,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-18 12:00:00, TS,-21.80,  78.50, 75.0,  960.0,reunion,  90.840,  89.404,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-18 18:00:00, TS,-22.70,  78.60, 65.0,  970.0,reunion,  85.845,  84.261,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-19 00:00:00, TS,-23.90,  78.50, 58.0,  975.0,reunion,  81.411,  81.308,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-19 06:00:00, ET,-24.60,  78.10, 52.0,  978.0,reunion,  75.248,  77.617,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-19 12:00:00, ET,-24.70,  77.90, 50.0,  980.0,reunion,  71.991,  75.514,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-19 18:00:00, ET,-25.20,  77.80, 45.0,  984.0,reunion,  67.127,  70.736,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-20 00:00:00, ET,-25.40,  77.50, 43.0,  986.0,reunion,  63.424,  67.767,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-20 06:00:00, ET,-25.50,  77.40, 40.0,  988.0,reunion,  58.121,  64.291,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-20 12:00:00, ET,-25.60,  77.30, 35.0,  991.0,reunion,  43.016,  56.743,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-20 18:00:00, ET,-25.70,  77.10, 35.0,  992.0,reunion,  43.016,  53.480,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-21 00:00:00, ET,-26.00,  77.00, 30.0,  994.0,reunion,  34.099,  51.123,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-21 06:00:00, ET,-26.20,  77.20, 30.0,  995.0,reunion,  34.099,  47.424,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-21 12:00:00, ET,-26.70,  77.50, 35.0,  995.0,reunion,  43.016,  47.424,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-21 18:00:00, ET,-27.30,  77.40, 38.0,  998.0,reunion,  57.422,  35.955,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-22 00:00:00, ET,-27.90,  77.70, 37.0,  999.0,reunion,  56.026,  33.630,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-22 06:00:00, ET,-28.80,  77.80, 35.0, 1000.0,reunion,  43.016,  24.256,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-22 12:00:00, ET,-29.80,  77.90, 35.0, 1000.0,reunion,  43.016,  24.256,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-22 18:00:00, ET,-30.50,  79.00, 40.0,  998.0,reunion,  58.121,  35.955,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-23 00:00:00, ET,-31.40,  79.40, 40.0,  998.0,reunion,  58.121,  35.955,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-23 06:00:00, ET,-33.10,  79.70, 38.0,  999.0,reunion,  57.422,  33.630,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-23 12:00:00, ET,-34.70,  80.10, 37.0,  999.0,reunion,  56.026,  33.630,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-23 18:00:00, ET,-35.50,  80.20, 35.0,  999.0,reunion,  43.016,  33.630,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-24 00:00:00, ET,-37.00,  80.20, 35.0,  997.0,reunion,  43.016,  39.463,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-24 06:00:00, ET,-38.90,  80.60, 34.0,  997.0,reunion,  43.000,  39.463,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-24 12:00:00, ET,-40.50,  81.40, 33.0,  996.0,reunion,  41.887,  46.004,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-24 18:00:00, ET,-42.00,  82.60, 32.0,  995.0,reunion,  41.416,  47.424,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-25 00:00:00, ET,-43.40,  84.10, 30.0,  994.0,reunion,  34.099,  51.123,main
2016040S12094,2016,06, SI, MM,URIAH,2016-02-25 06:00:00, ET,-44.60,  85.80, 30.0,  993.0,reunion,  34.099,  52.472,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-09 06:00:00, NR,-17.37, 153.89, 20.0,   -1.0,bom,   1.772,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-09 12:00:00, NR,-16.81, 153.96, 20.0,   -1.0,bom,   1.772,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-09 18:00:00, NR,-16.34, 154.17, 20.0,   -1.0,bom,   1.772,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-10 00:00:00, NR,-16.02, 154.63, 25.0,   -1.0,bom,   8.811,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-10 06:00:00, NR,-16.01, 155.62, 25.0, 1001.0,bom,   8.811,  14.336,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-10 12:00:00, NR,-16.21, 156.42, 25.0, 1002.0,bom,   8.811,  10.454,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-10 18:00:00, NR,-16.48, 156.82, 30.0,  998.0,bom,  25.808,  25.937,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-11 00:00:00, NR,-16.75, 157.38, 30.0,  996.0,bom,  25.808,  34.220,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-11 06:00:00, NR,-16.92, 157.90, 35.0,  992.0,bom,  38.771,  48.176,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-11 12:00:00, NR,-16.80, 158.26, 35.0,  996.0,bom,  38.771,  34.220,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-11 18:00:00, NR,-17.08, 158.75, 40.0,  990.0,bom,  47.251,  52.321,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-12 00:00:00, NR,-17.23, 159.38, 45.0,  987.0,bom,  55.849,  61.616,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-12 06:00:00, NR,-18.15, 159.80, 50.0,  983.0,bom,  60.653,  68.833,main
2016040S16155,2016,07, SP, MM,TATIANA,2016-02-12 12:00:00, NR,-18.95, 160.00, 50.0,  982.0,bom,  60.653,  69.502,main
2016040S16155,2016,07, SP, MM,TATIANA,2016-02-12 18:00:00, NR,-20.01, 160.21, 50.0,  983.0,bom,  60.653,  68.833,main
2016040S16155,2016,07, SP, MM,TATIANA,2016-02-13 00:00:00, NR,-21.00, 160.50, 50.0,  984.0,bom,  60.653,  67.576,main
2016040S16155,2016,07, SP, MM,TATIANA,2016-02-13 06:00:00, NR,-22.64, 160.27, 40.0,  990.0,bom,  47.251,  52.321,main
2016040S16155,2016,07, SP, MM,TATIANA,2016-02-13 12:00:00, NR,-24.09, 160.29, 30.0,  997.0,bom,  25.808,  31.234,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-13 18:00:00, NR,-25.32, 159.71, 30.0,  996.0,bom,  25.808,  34.220,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-14 00:00:00, NR,-26.02, 159.20, 30.0,  995.0,bom,  25.808,  37.697,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-14 06:00:00, NR,-26.00, 159.00, -1.0,   -1.0,bom,-100.000,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-14 12:00:00, NR,-25.60, 158.65, -1.0,   -1.0,bom,-100.000,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-14 18:00:00, NR,-25.20, 158.30, -1.0,   -1.0,bom,-100.000,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-15 00:00:00, NR,-24.80, 158.40, -1.0,   -1.0,bom,-100.000,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-15 06:00:00, NR,-24.40, 158.70, -1.0,   -1.0,bom,-100.000,-100.000,main
2016040S16155,2016,07, SP, EA,TATIANA,2016-02-15 12:00:00, NR,-24.20, 158.50, -1.0,   -1.0,bom,-100.000,-100.000,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-10 00:00:00, NR,-14.60, 169.50, 25.0, 1000.0,nadi,   8.805,   9.721,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-10 06:00:00, NR,-14.80, 170.00, 25.0,  999.0,nadi,   8.805,  14.637,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-10 12:00:00, NR,-15.20, 170.80, 25.0,  998.0,nadi,   8.805,  18.324,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-10 18:00:00, NR,-15.50, 171.00, 30.0,  997.0,nadi,  17.816,  21.927,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-11 00:00:00, NR,-15.70, 171.20, 35.0,  995.0,nadi,  29.410,  29.749,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-11 06:00:00, NR,-16.20, 171.40, 40.0,  990.0,nadi,  39.771,  41.089,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-11 12:00:00, NR,-16.90, 171.70, 50.0,  985.0,nadi,  54.447,  55.223,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-11 18:00:00, NR,-17.20, 171.70, 50.0,  985.0,nadi,  54.447,  55.223,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-12 00:00:00, NR,-17.70, 171.50, 60.0,  978.0,nadi,  68.301,  67.235,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-12 06:00:00, NR,-18.70, 171.50, 80.0,  960.0,nadi,  83.886,  83.212,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-12 12:00:00, NR,-19.70, 171.40, 90.0,  950.0,nadi,  90.461,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-12 18:00:00, NR,-20.60, 171.50, 95.0,  947.0,nadi,  93.719,  90.391,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-13 00:00:00, NR,-21.90, 171.70, 95.0,  947.0,nadi,  93.719,  90.391,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-13 06:00:00, NR,-23.30, 172.00, 95.0,  947.0,nadi,  93.719,  90.391,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-13 12:00:00, NR,-24.10, 172.80, 90.0,  950.0,nadi,  90.461,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-13 18:00:00, NR,-24.70, 173.90, 90.0,  950.0,nadi,  90.461,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-14 18:00:00, NR,-24.10, 178.70, 65.0,  972.0,nadi,  73.643,  74.469,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-15 00:00:00, NR,-22.70, 179.80, 60.0,  975.0,nadi,  68.301,  68.575,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-15 06:00:00, NR,-21.80,-179.50, 55.0,  980.0,nadi,  63.399,  63.017,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-15 12:00:00, NR,-20.60,-178.10, 50.0,  985.0,nadi,  54.447,  55.223,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-15 18:00:00, NR,-20.10,-177.20, 50.0,  987.0,nadi,  54.447,  49.106,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-16 00:00:00, NR,-19.10,-175.60, 50.0,  986.0,nadi,  54.447,  54.525,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-16 06:00:00, NR,-18.80,-174.80, 50.0,  987.0,nadi,  54.447,  49.106,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-16 12:00:00, NR,-18.00,-173.70, 60.0,  975.0,nadi,  68.301,  68.575,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-16 18:00:00, NR,-17.80,-172.60, 65.0,  970.0,nadi,  73.643,  74.944,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-17 00:00:00, NR,-17.70,-171.60, 70.0,  968.0,nadi,  78.309,  78.855,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-17 06:00:00, NR,-17.30,-171.00, 80.0,  960.0,nadi,  83.886,  83.212,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-17 12:00:00, NR,-17.10,-170.90, 80.0,  960.0,nadi,  83.886,  83.212,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-17 18:00:00, NR,-17.00,-170.60, 85.0,  957.0,nadi,  88.758,  86.453,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-18 00:00:00, NR,-17.00,-171.10, 90.0,  953.0,nadi,  90.461,  88.715,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-18 06:00:00, NR,-17.20,-171.60, 90.0,  950.0,nadi,  90.461,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-18 12:00:00, NR,-17.10,-172.50,100.0,  940.0,nadi,  94.805,  92.598,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-18 18:00:00, NR,-17.10,-173.60,115.0,  929.0,nadi,  97.887,  96.369,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-19 00:00:00, NR,-17.30,-174.70,125.0,  915.0,nadi,  98.943,  98.184,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-19 06:00:00, NR,-17.50,-176.10,135.0,  902.0,nadi,  99.706,  99.162,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-19 12:00:00, NR,-17.30,-177.40,145.0,  890.0,nadi,  99.853,  99.832,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-19 18:00:00, NR,-17.10,-178.90,145.0,  890.0,nadi,  99.853,  99.832,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-20 00:00:00, NR,-17.00, 179.90,150.0,  884.0,nadi,  99.912,  99.944,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-20 03:00:00, NR,-17.30, 179.30,150.0,  884.0,nadi,  99.912,  99.944,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-20 06:00:00, NR,-17.40, 178.70,150.0,  886.0,nadi,  99.912,  99.916,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-20 12:00:00, NR,-17.50, 177.00,130.0,  910.0,nadi,  99.589,  98.855,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-20 18:00:00, NR,-17.60, 175.70,110.0,  928.0,nadi,  97.300,  96.397,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-21 00:00:00, NR,-17.40, 174.70,110.0,  928.0,nadi,  97.300,  96.397,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-21 06:00:00, NR,-17.50, 174.00,110.0,  931.0,nadi,  97.300,  95.615,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-21 12:00:00, NR,-17.60, 173.20,105.0,  935.0,nadi,  96.830,  94.553,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-21 18:00:00, NR,-17.50, 172.80, 95.0,  945.0,nadi,  93.719,  90.726,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-22 00:00:00, NR,-17.80, 172.60, 95.0,  945.0,nadi,  93.719,  90.726,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-22 06:00:00, NR,-18.10, 172.30, 85.0,  950.0,nadi,  88.758,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-22 12:00:00, NR,-18.30, 172.30, 85.0,  950.0,nadi,  88.758,  88.827,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-22 18:00:00, NR,-18.70, 172.60, 85.0,  960.0,nadi,  88.758,  83.212,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-23 00:00:00, NR,-19.10, 173.00, 85.0,  960.0,nadi,  88.758,  83.212,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-23 06:00:00, NR,-20.00, 173.80, 75.0,  965.0,nadi,  81.303,  79.665,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-23 12:00:00, NR,-20.90, 174.10, 65.0,  970.0,nadi,  73.643,  74.944,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-23 18:00:00, NR,-22.10, 174.90, 60.0,  975.0,nadi,  68.301,  68.575,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-24 00:00:00, NR,-23.20, 175.30, 55.0,  975.0,nadi,  63.399,  68.575,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-24 06:00:00, NR,-23.90, 174.50, 50.0,  985.0,nadi,  54.447,  55.223,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-24 12:00:00, NR,-24.60, 173.80, 45.0,  987.0,nadi,  48.107,  49.106,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-24 18:00:00, NR,-25.00, 172.50, 45.0,  982.0,nadi,  48.107,  62.263,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-25 00:00:00, NR,-25.30, 171.20, 45.0,  992.0,wellington,  53.268,  37.534,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-25 06:00:00, NR,-26.20, 169.70, 45.0,  995.0,wellington,  53.268,  29.718,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-25 12:00:00, NR,-26.90, 167.70, 40.0,  992.0,wellington,  38.063,  37.534,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-25 18:00:00, NR,-27.50, 165.20, 40.0,  992.0,wellington,  38.063,  37.534,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-26 00:00:00, NR,-27.40, 163.20, 40.0,  990.0,wellington,  38.063,  38.969,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-26 06:00:00, NR,-27.30, 161.40, 40.0,  993.0,wellington,  38.063,  36.854,main
2016041S14170,2016,08, SP, MM,WINSTON,2016-02-26 12:00:00, NR,-26.80, 160.30, 40.0,  989.0,wellington,  38.063,  52.300,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-24 12:00:00, NR,-17.20,-156.30, 25.0, 1000.0,nadi,   8.805,   9.721,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-24 15:00:00, NR,-17.40,-155.90, 25.0,  100.0,nadi,   8.805,-100.000,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-24 18:00:00, NR,-18.00,-155.70, 25.0, 1000.0,nadi,   8.805,   9.721,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-25 00:00:00, NR,-18.60,-155.80, 30.0,  998.0,nadi,  17.816,  18.324,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-25 06:00:00, NR,-19.50,-155.40, 35.0,  995.0,nadi,  29.410,  29.749,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-25 12:00:00, NR,-20.00,-154.90, 40.0,  993.0,nadi,  39.771,  38.045,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-25 18:00:00, NR,-20.70,-154.00, 40.0,  993.0,nadi,  39.771,  38.045,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-25 20:00:00, NR,-21.30,-153.30, 40.0,  993.0,nadi,  39.771,  38.045,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-26 00:00:00, NR,-21.70,-152.90, 40.0,  995.0,nadi,  39.771,  29.749,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-26 03:00:00, NR,-22.00,-152.50, 35.0,  994.0,nadi,  29.410,  37.067,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-26 06:00:00, NR,-22.30,-152.10, 35.0,  995.0,nadi,  29.410,  29.749,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-26 09:00:00, NR,-22.80,-151.30, 35.0,  996.0,nadi,  29.410,  27.849,main
2016055S16202,2016,09, SP, MM,YALO,2016-02-26 12:00:00, NR,-23.30,-150.80, 30.0,  998.0,nadi,  17.816,  18.324,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-14 00:00:00, NR,-15.50, 137.40, -1.0, 1007.0,bom,-100.000,   0.828,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-14 06:00:00, NR,-15.80, 137.50, -1.0, 1003.0,bom,-100.000,   7.732,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-14 12:00:00, NR,-15.90, 136.90, -1.0, 1005.0,bom,-100.000,   2.686,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-14 18:00:00, NR,-15.80, 137.20, -1.0, 1002.0,bom,-100.000,  10.454,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-15 00:00:00, NR,-15.80, 137.80, -1.0, 1003.0,bom,-100.000,   7.732,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-15 06:00:00, NR,-15.50, 137.90, 25.0,  999.0,bom,   8.811,  23.042,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-15 12:00:00, NR,-15.60, 138.40, 25.0, 1000.0,bom,   8.811,  16.678,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-15 18:00:00, NR,-16.00, 139.40, 25.0,  998.0,bom,   8.811,  25.937,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-16 00:00:00, NR,-16.40, 140.30, 30.0,  998.0,bom,  25.808,  25.937,main
2016074S16137,2016,10, SP, EA,NONAME:SIXTEEN,2016-03-16 06:00:00, NR,-16.55, 141.10, 30.0,  999.0,bom,  25.808,  23.042,main
